ID,Length,Width,Height,Source_X,Source_Y,Source_Z,Receiver_X,Receiver_Y,Receiver_Z, f1,f2,f3,f4,f5,f6,f7
290,4.5,4.5,2.5,1.0,1.4,1.5,3.4,1.0,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
290,4.5,4.5,2.5,1.0,1.4,1.5,3.4,1.0,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
290,4.5,4.5,2.5,1.0,1.4,1.5,3.4,1.0,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
291,4.5,4.5,2.5,3.0,3.0,1.5,1.0,1.8,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
291,4.5,4.5,2.5,3.0,3.0,1.5,1.0,1.8,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
291,4.5,4.5,2.5,3.0,3.0,1.5,1.0,1.8,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
291,4.5,4.5,2.5,3.0,3.0,1.5,1.0,1.8,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
291,4.5,4.5,2.5,3.0,3.0,1.5,1.0,1.8,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
291,4.5,4.5,2.5,3.0,3.0,1.5,1.0,1.8,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
291,4.5,4.5,2.5,3.0,3.0,1.5,1.0,1.8,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
291,4.5,4.5,2.5,3.0,3.0,1.5,1.0,1.8,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
291,4.5,4.5,2.5,3.0,3.0,1.5,1.0,1.8,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
291,4.5,4.5,2.5,3.0,3.0,1.5,1.0,1.8,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
292,4.5,4.5,3.0,3.0,3.4,1.5,2.2,1.4,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
292,4.5,4.5,3.0,3.0,3.4,1.5,2.2,1.4,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
292,4.5,4.5,3.0,3.0,3.4,1.5,2.2,1.4,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
292,4.5,4.5,3.0,3.0,3.4,1.5,2.2,1.4,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
292,4.5,4.5,3.0,3.0,3.4,1.5,2.2,1.4,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
292,4.5,4.5,3.0,3.0,3.4,1.5,2.2,1.4,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
292,4.5,4.5,3.0,3.0,3.4,1.5,2.2,1.4,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
292,4.5,4.5,3.0,3.0,3.4,1.5,2.2,1.4,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
292,4.5,4.5,3.0,3.0,3.4,1.5,2.2,1.4,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
292,4.5,4.5,3.0,3.0,3.4,1.5,2.2,1.4,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
293,4.5,4.5,3.0,1.0,1.4,1.5,3.4,1.0,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
293,4.5,4.5,3.0,1.0,1.4,1.5,3.4,1.0,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
293,4.5,4.5,3.0,1.0,1.4,1.5,3.4,1.0,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
293,4.5,4.5,3.0,1.0,1.4,1.5,3.4,1.0,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
293,4.5,4.5,3.0,1.0,1.4,1.5,3.4,1.0,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
293,4.5,4.5,3.0,1.0,1.4,1.5,3.4,1.0,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
293,4.5,4.5,3.0,1.0,1.4,1.5,3.4,1.0,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
293,4.5,4.5,3.0,1.0,1.4,1.5,3.4,1.0,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
293,4.5,4.5,3.0,1.0,1.4,1.5,3.4,1.0,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
293,4.5,4.5,3.0,1.0,1.4,1.5,3.4,1.0,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
294,4.5,4.5,3.0,3.0,3.0,1.5,1.0,1.8,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
294,4.5,4.5,3.0,3.0,3.0,1.5,1.0,1.8,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
294,4.5,4.5,3.0,3.0,3.0,1.5,1.0,1.8,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
294,4.5,4.5,3.0,3.0,3.0,1.5,1.0,1.8,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
294,4.5,4.5,3.0,3.0,3.0,1.5,1.0,1.8,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
294,4.5,4.5,3.0,3.0,3.0,1.5,1.0,1.8,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
294,4.5,4.5,3.0,3.0,3.0,1.5,1.0,1.8,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
294,4.5,4.5,3.0,3.0,3.0,1.5,1.0,1.8,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
294,4.5,4.5,3.0,3.0,3.0,1.5,1.0,1.8,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
294,4.5,4.5,3.0,3.0,3.0,1.5,1.0,1.8,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
295,4.5,4.5,3.5,3.0,3.4,1.5,2.2,1.4,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
295,4.5,4.5,3.5,3.0,3.4,1.5,2.2,1.4,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
295,4.5,4.5,3.5,3.0,3.4,1.5,2.2,1.4,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
295,4.5,4.5,3.5,3.0,3.4,1.5,2.2,1.4,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
295,4.5,4.5,3.5,3.0,3.4,1.5,2.2,1.4,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
295,4.5,4.5,3.5,3.0,3.4,1.5,2.2,1.4,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
295,4.5,4.5,3.5,3.0,3.4,1.5,2.2,1.4,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
295,4.5,4.5,3.5,3.0,3.4,1.5,2.2,1.4,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
295,4.5,4.5,3.5,3.0,3.4,1.5,2.2,1.4,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
295,4.5,4.5,3.5,3.0,3.4,1.5,2.2,1.4,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
296,4.5,4.5,3.5,1.0,1.4,1.5,3.4,1.0,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
296,4.5,4.5,3.5,1.0,1.4,1.5,3.4,1.0,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
296,4.5,4.5,3.5,1.0,1.4,1.5,3.4,1.0,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
296,4.5,4.5,3.5,1.0,1.4,1.5,3.4,1.0,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
296,4.5,4.5,3.5,1.0,1.4,1.5,3.4,1.0,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
296,4.5,4.5,3.5,1.0,1.4,1.5,3.4,1.0,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
296,4.5,4.5,3.5,1.0,1.4,1.5,3.4,1.0,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
296,4.5,4.5,3.5,1.0,1.4,1.5,3.4,1.0,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
296,4.5,4.5,3.5,1.0,1.4,1.5,3.4,1.0,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
296,4.5,4.5,3.5,1.0,1.4,1.5,3.4,1.0,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
297,4.5,4.5,3.5,3.0,3.0,1.5,1.0,1.8,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
297,4.5,4.5,3.5,3.0,3.0,1.5,1.0,1.8,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
297,4.5,4.5,3.5,3.0,3.0,1.5,1.0,1.8,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
297,4.5,4.5,3.5,3.0,3.0,1.5,1.0,1.8,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
297,4.5,4.5,3.5,3.0,3.0,1.5,1.0,1.8,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
297,4.5,4.5,3.5,3.0,3.0,1.5,1.0,1.8,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
297,4.5,4.5,3.5,3.0,3.0,1.5,1.0,1.8,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
297,4.5,4.5,3.5,3.0,3.0,1.5,1.0,1.8,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
297,4.5,4.5,3.5,3.0,3.0,1.5,1.0,1.8,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
297,4.5,4.5,3.5,3.0,3.0,1.5,1.0,1.8,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
298,4.5,4.5,4.0,3.0,3.4,1.5,2.2,1.4,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
298,4.5,4.5,4.0,3.0,3.4,1.5,2.2,1.4,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
298,4.5,4.5,4.0,3.0,3.4,1.5,2.2,1.4,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
298,4.5,4.5,4.0,3.0,3.4,1.5,2.2,1.4,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
298,4.5,4.5,4.0,3.0,3.4,1.5,2.2,1.4,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
298,4.5,4.5,4.0,3.0,3.4,1.5,2.2,1.4,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
298,4.5,4.5,4.0,3.0,3.4,1.5,2.2,1.4,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
298,4.5,4.5,4.0,3.0,3.4,1.5,2.2,1.4,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
298,4.5,4.5,4.0,3.0,3.4,1.5,2.2,1.4,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
298,4.5,4.5,4.0,3.0,3.4,1.5,2.2,1.4,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
299,4.5,4.5,4.0,1.0,1.4,1.5,3.4,1.0,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
299,4.5,4.5,4.0,1.0,1.4,1.5,3.4,1.0,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
299,4.5,4.5,4.0,1.0,1.4,1.5,3.4,1.0,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
299,4.5,4.5,4.0,1.0,1.4,1.5,3.4,1.0,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
299,4.5,4.5,4.0,1.0,1.4,1.5,3.4,1.0,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
299,4.5,4.5,4.0,1.0,1.4,1.5,3.4,1.0,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
299,4.5,4.5,4.0,1.0,1.4,1.5,3.4,1.0,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
299,4.5,4.5,4.0,1.0,1.4,1.5,3.4,1.0,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
299,4.5,4.5,4.0,1.0,1.4,1.5,3.4,1.0,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
299,4.5,4.5,4.0,1.0,1.4,1.5,3.4,1.0,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
300,4.5,4.5,4.0,3.0,3.0,1.5,1.0,1.8,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
300,4.5,4.5,4.0,3.0,3.0,1.5,1.0,1.8,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
300,4.5,4.5,4.0,3.0,3.0,1.5,1.0,1.8,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
300,4.5,4.5,4.0,3.0,3.0,1.5,1.0,1.8,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
300,4.5,4.5,4.0,3.0,3.0,1.5,1.0,1.8,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
300,4.5,4.5,4.0,3.0,3.0,1.5,1.0,1.8,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
300,4.5,4.5,4.0,3.0,3.0,1.5,1.0,1.8,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
300,4.5,4.5,4.0,3.0,3.0,1.5,1.0,1.8,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
300,4.5,4.5,4.0,3.0,3.0,1.5,1.0,1.8,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
300,4.5,4.5,4.0,3.0,3.0,1.5,1.0,1.8,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
301,4.5,5.0,2.5,3.0,1.0,1.5,1.4,1.0,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
301,4.5,5.0,2.5,3.0,1.0,1.5,1.4,1.0,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
301,4.5,5.0,2.5,3.0,1.0,1.5,1.4,1.0,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
301,4.5,5.0,2.5,3.0,1.0,1.5,1.4,1.0,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
301,4.5,5.0,2.5,3.0,1.0,1.5,1.4,1.0,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
301,4.5,5.0,2.5,3.0,1.0,1.5,1.4,1.0,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
301,4.5,5.0,2.5,3.0,1.0,1.5,1.4,1.0,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
301,4.5,5.0,2.5,3.0,1.0,1.5,1.4,1.0,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
301,4.5,5.0,2.5,3.0,1.0,1.5,1.4,1.0,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
301,4.5,5.0,2.5,3.0,1.0,1.5,1.4,1.0,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
302,4.5,5.0,2.5,3.4,3.0,1.5,1.0,3.4,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
302,4.5,5.0,2.5,3.4,3.0,1.5,1.0,3.4,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
302,4.5,5.0,2.5,3.4,3.0,1.5,1.0,3.4,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
302,4.5,5.0,2.5,3.4,3.0,1.5,1.0,3.4,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
302,4.5,5.0,2.5,3.4,3.0,1.5,1.0,3.4,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
302,4.5,5.0,2.5,3.4,3.0,1.5,1.0,3.4,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
302,4.5,5.0,2.5,3.4,3.0,1.5,1.0,3.4,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
302,4.5,5.0,2.5,3.4,3.0,1.5,1.0,3.4,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
302,4.5,5.0,2.5,3.4,3.0,1.5,1.0,3.4,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
302,4.5,5.0,2.5,3.4,3.0,1.5,1.0,3.4,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
303,4.5,5.0,2.5,2.6,2.6,1.5,3.4,1.4,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
303,4.5,5.0,2.5,2.6,2.6,1.5,3.4,1.4,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
303,4.5,5.0,2.5,2.6,2.6,1.5,3.4,1.4,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
303,4.5,5.0,2.5,2.6,2.6,1.5,3.4,1.4,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
303,4.5,5.0,2.5,2.6,2.6,1.5,3.4,1.4,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
303,4.5,5.0,2.5,2.6,2.6,1.5,3.4,1.4,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
303,4.5,5.0,2.5,2.6,2.6,1.5,3.4,1.4,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
303,4.5,5.0,2.5,2.6,2.6,1.5,3.4,1.4,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
303,4.5,5.0,2.5,2.6,2.6,1.5,3.4,1.4,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
303,4.5,5.0,2.5,2.6,2.6,1.5,3.4,1.4,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
304,4.5,5.0,3.0,3.0,1.0,1.5,1.4,1.0,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
304,4.5,5.0,3.0,3.0,1.0,1.5,1.4,1.0,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
304,4.5,5.0,3.0,3.0,1.0,1.5,1.4,1.0,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
304,4.5,5.0,3.0,3.0,1.0,1.5,1.4,1.0,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
304,4.5,5.0,3.0,3.0,1.0,1.5,1.4,1.0,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
304,4.5,5.0,3.0,3.0,1.0,1.5,1.4,1.0,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
304,4.5,5.0,3.0,3.0,1.0,1.5,1.4,1.0,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
304,4.5,5.0,3.0,3.0,1.0,1.5,1.4,1.0,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
304,4.5,5.0,3.0,3.0,1.0,1.5,1.4,1.0,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
304,4.5,5.0,3.0,3.0,1.0,1.5,1.4,1.0,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
305,4.5,5.0,3.0,3.4,3.0,1.5,1.0,3.4,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
305,4.5,5.0,3.0,3.4,3.0,1.5,1.0,3.4,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
305,4.5,5.0,3.0,3.4,3.0,1.5,1.0,3.4,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
305,4.5,5.0,3.0,3.4,3.0,1.5,1.0,3.4,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
305,4.5,5.0,3.0,3.4,3.0,1.5,1.0,3.4,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
305,4.5,5.0,3.0,3.4,3.0,1.5,1.0,3.4,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
305,4.5,5.0,3.0,3.4,3.0,1.5,1.0,3.4,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
305,4.5,5.0,3.0,3.4,3.0,1.5,1.0,3.4,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
305,4.5,5.0,3.0,3.4,3.0,1.5,1.0,3.4,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
305,4.5,5.0,3.0,3.4,3.0,1.5,1.0,3.4,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
306,4.5,5.0,3.0,2.6,2.6,1.5,3.4,1.4,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
306,4.5,5.0,3.0,2.6,2.6,1.5,3.4,1.4,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
306,4.5,5.0,3.0,2.6,2.6,1.5,3.4,1.4,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
306,4.5,5.0,3.0,2.6,2.6,1.5,3.4,1.4,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
306,4.5,5.0,3.0,2.6,2.6,1.5,3.4,1.4,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
306,4.5,5.0,3.0,2.6,2.6,1.5,3.4,1.4,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
306,4.5,5.0,3.0,2.6,2.6,1.5,3.4,1.4,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
306,4.5,5.0,3.0,2.6,2.6,1.5,3.4,1.4,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
306,4.5,5.0,3.0,2.6,2.6,1.5,3.4,1.4,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
306,4.5,5.0,3.0,2.6,2.6,1.5,3.4,1.4,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
307,4.5,5.0,3.5,3.0,1.0,1.5,1.4,1.0,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
307,4.5,5.0,3.5,3.0,1.0,1.5,1.4,1.0,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
307,4.5,5.0,3.5,3.0,1.0,1.5,1.4,1.0,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
307,4.5,5.0,3.5,3.0,1.0,1.5,1.4,1.0,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
307,4.5,5.0,3.5,3.0,1.0,1.5,1.4,1.0,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
307,4.5,5.0,3.5,3.0,1.0,1.5,1.4,1.0,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
307,4.5,5.0,3.5,3.0,1.0,1.5,1.4,1.0,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
307,4.5,5.0,3.5,3.0,1.0,1.5,1.4,1.0,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
307,4.5,5.0,3.5,3.0,1.0,1.5,1.4,1.0,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
307,4.5,5.0,3.5,3.0,1.0,1.5,1.4,1.0,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
308,4.5,5.0,3.5,3.4,3.0,1.5,1.0,3.4,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
308,4.5,5.0,3.5,3.4,3.0,1.5,1.0,3.4,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
308,4.5,5.0,3.5,3.4,3.0,1.5,1.0,3.4,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
308,4.5,5.0,3.5,3.4,3.0,1.5,1.0,3.4,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
308,4.5,5.0,3.5,3.4,3.0,1.5,1.0,3.4,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
308,4.5,5.0,3.5,3.4,3.0,1.5,1.0,3.4,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
308,4.5,5.0,3.5,3.4,3.0,1.5,1.0,3.4,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
308,4.5,5.0,3.5,3.4,3.0,1.5,1.0,3.4,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
308,4.5,5.0,3.5,3.4,3.0,1.5,1.0,3.4,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
308,4.5,5.0,3.5,3.4,3.0,1.5,1.0,3.4,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
309,4.5,5.0,3.5,2.6,2.6,1.5,3.4,1.4,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
309,4.5,5.0,3.5,2.6,2.6,1.5,3.4,1.4,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
309,4.5,5.0,3.5,2.6,2.6,1.5,3.4,1.4,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
309,4.5,5.0,3.5,2.6,2.6,1.5,3.4,1.4,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
309,4.5,5.0,3.5,2.6,2.6,1.5,3.4,1.4,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
309,4.5,5.0,3.5,2.6,2.6,1.5,3.4,1.4,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
309,4.5,5.0,3.5,2.6,2.6,1.5,3.4,1.4,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
309,4.5,5.0,3.5,2.6,2.6,1.5,3.4,1.4,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
309,4.5,5.0,3.5,2.6,2.6,1.5,3.4,1.4,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
309,4.5,5.0,3.5,2.6,2.6,1.5,3.4,1.4,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
310,4.5,5.0,4.0,3.0,1.0,1.5,1.4,1.0,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
310,4.5,5.0,4.0,3.0,1.0,1.5,1.4,1.0,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
310,4.5,5.0,4.0,3.0,1.0,1.5,1.4,1.0,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
310,4.5,5.0,4.0,3.0,1.0,1.5,1.4,1.0,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
310,4.5,5.0,4.0,3.0,1.0,1.5,1.4,1.0,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
310,4.5,5.0,4.0,3.0,1.0,1.5,1.4,1.0,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
310,4.5,5.0,4.0,3.0,1.0,1.5,1.4,1.0,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
310,4.5,5.0,4.0,3.0,1.0,1.5,1.4,1.0,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
310,4.5,5.0,4.0,3.0,1.0,1.5,1.4,1.0,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
310,4.5,5.0,4.0,3.0,1.0,1.5,1.4,1.0,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
311,4.5,5.0,4.0,3.4,3.0,1.5,1.0,3.4,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
311,4.5,5.0,4.0,3.4,3.0,1.5,1.0,3.4,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
311,4.5,5.0,4.0,3.4,3.0,1.5,1.0,3.4,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
311,4.5,5.0,4.0,3.4,3.0,1.5,1.0,3.4,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
311,4.5,5.0,4.0,3.4,3.0,1.5,1.0,3.4,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
311,4.5,5.0,4.0,3.4,3.0,1.5,1.0,3.4,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
311,4.5,5.0,4.0,3.4,3.0,1.5,1.0,3.4,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
311,4.5,5.0,4.0,3.4,3.0,1.5,1.0,3.4,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
