filename,RT60_RT20,Corr_RT60_RT20,RT60_RT30,Corr_RT60_RT30
RIR_499_case3.wav,0.165,1.0,0.189,0.999
RIR_499_case4.wav,0.163,0.999,0.227,0.995
RIR_499_case5.wav,0.497,0.999,0.693,0.995
RIR_499_case6.wav,0.885,0.99,1.094,0.992
RIR_499_case7.wav,0.718,0.998,1.071,0.994
RIR_499_case8.wav,0.891,0.998,1.058,0.997
RIR_499_case9.wav,0.571,0.997,0.776,0.993
RIR_500_case0.wav,0.221,0.996,0.359,0.99
RIR_500_case1.wav,0.177,0.999,0.206,0.998
RIR_500_case2.wav,2.595,0.997,3.245,0.996
RIR_500_case3.wav,0.169,0.999,0.184,0.999
RIR_500_case4.wav,0.166,0.999,0.223,0.996
RIR_500_case5.wav,0.502,0.999,0.609,0.996
RIR_500_case6.wav,0.622,0.998,0.698,0.995
RIR_500_case7.wav,0.859,0.994,0.949,0.995
RIR_500_case8.wav,0.85,0.998,0.962,0.998
RIR_500_case9.wav,0.549,0.996,0.606,0.996
RIR_501_case0.wav,0.247,0.996,0.381,0.99
RIR_501_case1.wav,0.161,0.999,0.217,0.995
RIR_501_case2.wav,2.725,0.997,3.33,0.996
RIR_501_case3.wav,0.156,1.0,0.185,0.999
RIR_501_case4.wav,0.152,0.999,0.224,0.994
RIR_501_case5.wav,0.536,0.997,0.724,0.994
RIR_501_case6.wav,0.97,0.988,0.897,0.991
RIR_501_case7.wav,0.763,0.997,1.157,0.992
RIR_501_case8.wav,0.919,0.998,1.041,0.998
RIR_501_case9.wav,0.688,0.993,1.053,0.987
RIR_502_case0.wav,0.259,0.996,0.389,0.99
RIR_502_case1.wav,0.187,0.999,0.214,0.998
RIR_502_case2.wav,2.735,0.998,3.319,0.996
RIR_502_case3.wav,0.171,1.0,0.194,0.999
RIR_502_case4.wav,0.174,0.999,0.232,0.996
RIR_502_case5.wav,0.513,0.998,0.643,0.996
RIR_502_case6.wav,0.874,0.99,1.076,0.992
RIR_502_case7.wav,0.783,0.998,1.261,0.993
RIR_502_case8.wav,0.89,0.998,1.058,0.997
RIR_502_case9.wav,0.572,0.997,0.775,0.993
RIR_503_case0.wav,0.249,0.996,0.366,0.991
RIR_503_case1.wav,0.183,0.999,0.225,0.997
RIR_503_case2.wav,2.733,0.997,3.339,0.996
RIR_503_case3.wav,0.179,0.999,0.204,0.999
RIR_503_case4.wav,0.169,0.999,0.231,0.996
RIR_503_case5.wav,0.477,0.999,0.588,0.997
RIR_503_case6.wav,0.581,0.998,0.728,0.996
RIR_503_case7.wav,0.884,0.994,1.027,0.995
RIR_503_case8.wav,0.852,0.998,0.957,0.998
RIR_503_case9.wav,0.547,0.996,0.578,0.995
RIR_504_case0.wav,0.252,0.994,0.388,0.989
RIR_504_case1.wav,0.174,0.999,0.228,0.996
RIR_504_case2.wav,2.719,0.998,3.346,0.996
RIR_504_case3.wav,0.168,1.0,0.203,0.998
RIR_504_case4.wav,0.162,0.999,0.234,0.995
RIR_504_case5.wav,0.567,0.997,0.708,0.994
RIR_504_case6.wav,1.003,0.989,0.896,0.992
RIR_504_case7.wav,0.806,0.997,1.188,0.991
RIR_504_case8.wav,0.914,0.998,1.038,0.998
RIR_504_case9.wav,0.713,0.992,1.054,0.988
RIR_505_case0.wav,0.219,0.993,0.311,0.99
RIR_505_case1.wav,0.127,0.999,0.162,0.997
RIR_505_case2.wav,2.117,0.997,2.644,0.996
RIR_505_case3.wav,0.126,0.999,0.154,0.998
RIR_505_case4.wav,0.127,0.999,0.178,0.994
RIR_505_case5.wav,0.506,0.997,0.552,0.998
RIR_505_case6.wav,0.598,0.997,0.876,0.991
RIR_505_case7.wav,0.743,0.997,0.934,0.995
RIR_505_case8.wav,0.734,0.999,0.82,0.998
RIR_505_case9.wav,0.521,0.998,0.576,0.995
RIR_506_case0.wav,0.161,0.998,0.254,0.991
RIR_506_case1.wav,0.126,1.0,0.153,0.999
RIR_506_case2.wav,2.075,0.997,2.606,0.995
RIR_506_case3.wav,0.126,1.0,0.143,0.999
RIR_506_case4.wav,0.111,1.0,0.155,0.996
RIR_506_case5.wav,0.456,0.997,0.534,0.996
RIR_506_case6.wav,0.531,0.996,0.832,0.99
RIR_506_case7.wav,0.615,0.998,0.89,0.995
RIR_506_case8.wav,0.672,0.999,0.78,0.998
RIR_506_case9.wav,0.397,0.997,0.481,0.995
RIR_507_case0.wav,0.173,0.996,0.271,0.989
RIR_507_case1.wav,0.127,1.0,0.158,0.998
RIR_507_case2.wav,2.081,0.998,2.569,0.996
RIR_507_case3.wav,0.129,1.0,0.144,0.999
RIR_507_case4.wav,0.113,1.0,0.168,0.995
RIR_507_case5.wav,0.441,0.997,0.6,0.994
RIR_507_case6.wav,0.606,0.993,0.779,0.989
RIR_507_case7.wav,0.64,0.997,0.852,0.995
RIR_507_case8.wav,0.764,0.998,0.86,0.998
RIR_507_case9.wav,0.491,0.998,0.635,0.995
RIR_508_case0.wav,0.197,0.992,0.301,0.987
RIR_508_case1.wav,0.133,0.998,0.167,0.997
RIR_508_case2.wav,2.124,0.998,2.68,0.996
RIR_508_case3.wav,0.129,0.999,0.151,0.998
RIR_508_case4.wav,0.129,0.999,0.189,0.995
RIR_508_case5.wav,0.502,0.997,0.523,0.996
RIR_508_case6.wav,0.594,0.995,0.96,0.988
RIR_508_case7.wav,0.757,0.996,0.958,0.994
RIR_508_case8.wav,0.731,0.999,0.82,0.998
RIR_508_case9.wav,0.523,0.998,0.578,0.995
RIR_509_case0.wav,0.15,0.997,0.254,0.988
RIR_509_case1.wav,0.127,1.0,0.164,0.998
RIR_509_case2.wav,2.068,0.998,2.614,0.995
RIR_509_case3.wav,0.129,1.0,0.145,0.999
RIR_509_case4.wav,0.108,1.0,0.158,0.996
RIR_509_case5.wav,0.463,0.996,0.545,0.994
RIR_509_case6.wav,0.53,0.995,0.763,0.993
RIR_509_case7.wav,0.618,0.997,1.043,0.99
RIR_509_case8.wav,0.668,0.998,0.777,0.998
RIR_509_case9.wav,0.399,0.998,0.48,0.995
RIR_510_case0.wav,0.171,0.997,0.27,0.989
RIR_510_case1.wav,0.133,0.999,0.158,0.998
RIR_510_case2.wav,2.1,0.998,2.614,0.996
RIR_510_case3.wav,0.129,1.0,0.144,0.999
RIR_510_case4.wav,0.125,1.0,0.16,0.997
RIR_510_case5.wav,0.408,0.997,0.597,0.993
RIR_510_case6.wav,0.599,0.992,0.753,0.988
RIR_510_case7.wav,0.65,0.996,0.876,0.994
RIR_510_case8.wav,0.765,0.998,0.861,0.998
RIR_510_case9.wav,0.475,0.998,0.637,0.995
RIR_511_case0.wav,0.227,0.995,0.325,0.992
RIR_511_case1.wav,0.156,0.999,0.191,0.997
RIR_511_case2.wav,2.212,0.998,2.736,0.996
RIR_511_case3.wav,0.136,0.999,0.161,0.999
RIR_511_case4.wav,0.14,0.999,0.213,0.994
RIR_511_case5.wav,0.53,0.998,0.659,0.995
RIR_511_case6.wav,0.611,0.996,1.097,0.987
RIR_511_case7.wav,0.863,0.996,1.386,0.99
RIR_511_case8.wav,0.73,0.999,0.822,0.998
RIR_511_case9.wav,0.524,0.998,0.58,0.995
RIR_512_case0.wav,0.183,0.998,0.286,0.99
RIR_512_case1.wav,0.14,1.0,0.168,0.998
RIR_512_case2.wav,2.208,0.998,2.713,0.996
RIR_512_case3.wav,0.141,1.0,0.158,0.999
RIR_512_case4.wav,0.122,1.0,0.174,0.995
RIR_512_case5.wav,0.48,0.997,0.641,0.994
RIR_512_case6.wav,0.57,0.996,0.829,0.993
RIR_512_case7.wav,0.66,0.998,1.1,0.989
RIR_512_case8.wav,0.669,0.998,0.776,0.998
RIR_512_case9.wav,0.398,0.998,0.483,0.995
RIR_513_case0.wav,0.202,0.995,0.296,0.99
RIR_513_case1.wav,0.146,0.999,0.174,0.998
RIR_513_case2.wav,2.172,0.998,2.675,0.996
RIR_513_case3.wav,0.141,1.0,0.16,0.999
RIR_513_case4.wav,0.131,1.0,0.186,0.995
RIR_513_case5.wav,0.478,0.997,0.633,0.994
RIR_513_case6.wav,0.675,0.992,0.774,0.989
RIR_513_case7.wav,0.696,0.997,1.269,0.989
RIR_513_case8.wav,0.765,0.998,0.86,0.998
RIR_513_case9.wav,0.491,0.998,0.636,0.995
RIR_514_case0.wav,0.24,0.994,0.343,0.99
RIR_514_case1.wav,0.167,0.999,0.2,0.997
RIR_514_case2.wav,2.256,0.998,2.78,0.996
RIR_514_case3.wav,0.145,1.0,0.168,0.998
RIR_514_case4.wav,0.148,0.999,0.217,0.994
RIR_514_case5.wav,0.541,0.998,0.792,0.993
RIR_514_case6.wav,0.606,0.997,1.093,0.989
RIR_514_case7.wav,0.885,0.996,1.434,0.989
RIR_514_case8.wav,0.724,0.999,0.819,0.998
RIR_514_case9.wav,0.525,0.998,0.579,0.995
RIR_515_case0.wav,0.193,0.998,0.286,0.992
RIR_515_case1.wav,0.146,0.999,0.184,0.998
RIR_515_case2.wav,2.221,0.998,2.726,0.996
RIR_515_case3.wav,0.145,1.0,0.165,0.999
RIR_515_case4.wav,0.13,1.0,0.182,0.996
RIR_515_case5.wav,0.473,0.998,0.736,0.993
RIR_515_case6.wav,0.574,0.997,0.89,0.99
RIR_515_case7.wav,0.676,0.997,1.118,0.989
RIR_515_case8.wav,0.668,0.998,0.774,0.998
RIR_515_case9.wav,0.398,0.997,0.481,0.995
RIR_516_case0.wav,0.181,0.998,0.299,0.99
RIR_516_case1.wav,0.156,0.999,0.187,0.998
RIR_516_case2.wav,2.235,0.998,2.753,0.996
RIR_516_case3.wav,0.149,0.999,0.162,0.999
RIR_516_case4.wav,0.143,1.0,0.189,0.996
RIR_516_case5.wav,0.488,0.997,0.62,0.995
RIR_516_case6.wav,0.679,0.991,0.772,0.989
RIR_516_case7.wav,0.689,0.997,1.438,0.985
RIR_516_case8.wav,0.766,0.998,0.857,0.998
RIR_516_case9.wav,0.482,0.998,0.637,0.995
RIR_517_case0.wav,0.187,0.991,0.295,0.986
RIR_517_case1.wav,0.12,0.997,0.163,0.996
RIR_517_case2.wav,2.177,0.997,2.708,0.996
RIR_517_case3.wav,0.12,0.997,0.147,0.997
RIR_517_case4.wav,0.117,0.997,0.182,0.993
RIR_517_case5.wav,0.409,0.998,0.593,0.993
RIR_517_case6.wav,0.527,0.995,0.919,0.987
RIR_517_case7.wav,0.617,0.998,0.641,0.998
RIR_517_case8.wav,0.771,0.998,0.864,0.998
RIR_517_case9.wav,0.571,0.996,0.633,0.995
RIR_518_case0.wav,0.22,0.994,0.34,0.989
RIR_518_case1.wav,0.134,0.999,0.167,0.997
RIR_518_case2.wav,2.195,0.997,2.722,0.996
RIR_518_case3.wav,0.13,0.999,0.156,0.998
RIR_518_case4.wav,0.137,0.997,0.197,0.993
RIR_518_case5.wav,0.478,0.997,0.63,0.995
RIR_518_case6.wav,0.732,0.993,0.822,0.99
RIR_518_case7.wav,0.647,0.997,0.813,0.993
RIR_518_case8.wav,0.832,0.998,0.884,0.998
RIR_518_case9.wav,0.526,0.997,0.683,0.994
RIR_519_case0.wav,0.253,0.992,0.353,0.99
RIR_519_case1.wav,0.134,0.998,0.189,0.996
RIR_519_case2.wav,2.263,0.997,2.73,0.996
RIR_519_case3.wav,0.129,0.998,0.165,0.998
RIR_519_case4.wav,0.131,0.997,0.213,0.992
RIR_519_case5.wav,0.502,0.998,0.737,0.995
RIR_519_case6.wav,0.618,0.997,1.173,0.988
RIR_519_case7.wav,0.659,0.998,1.018,0.988
RIR_519_case8.wav,0.749,0.999,0.893,0.998
RIR_519_case9.wav,0.555,0.996,0.675,0.998
RIR_520_case0.wav,0.181,0.992,0.315,0.985
RIR_520_case1.wav,0.123,0.997,0.161,0.995
RIR_520_case2.wav,2.182,0.998,2.721,0.996
RIR_520_case3.wav,0.116,0.997,0.146,0.997
RIR_520_case4.wav,0.111,0.995,0.185,0.99
RIR_520_case5.wav,0.403,0.997,0.548,0.993
RIR_520_case6.wav,0.539,0.994,0.642,0.99
RIR_520_case7.wav,0.637,0.997,0.654,0.997
RIR_520_case8.wav,0.765,0.998,0.862,0.998
RIR_520_case9.wav,0.564,0.997,0.637,0.994
RIR_521_case0.wav,0.211,0.99,0.299,0.989
RIR_521_case1.wav,0.132,0.998,0.169,0.996
RIR_521_case2.wav,2.236,0.998,2.817,0.996
RIR_521_case3.wav,0.128,0.999,0.155,0.998
RIR_521_case4.wav,0.124,0.997,0.18,0.993
RIR_521_case5.wav,0.433,0.998,0.586,0.995
RIR_521_case6.wav,0.708,0.991,0.828,0.989
RIR_521_case7.wav,0.698,0.997,0.836,0.993
RIR_521_case8.wav,0.826,0.998,0.91,0.998
RIR_521_case9.wav,0.523,0.997,0.684,0.994
RIR_522_case0.wav,0.234,0.993,0.349,0.988
RIR_522_case1.wav,0.144,0.999,0.189,0.997
RIR_522_case2.wav,2.262,0.997,2.784,0.996
RIR_522_case3.wav,0.13,0.999,0.159,0.998
RIR_522_case4.wav,0.129,0.998,0.208,0.992
RIR_522_case5.wav,0.588,0.997,0.612,0.997
RIR_522_case6.wav,0.627,0.996,1.024,0.99
RIR_522_case7.wav,0.683,0.998,1.039,0.988
RIR_522_case8.wav,0.745,0.999,0.887,0.998
RIR_522_case9.wav,0.572,0.997,0.677,0.998
RIR_523_case0.wav,0.219,0.992,0.331,0.989
RIR_523_case1.wav,0.145,0.998,0.189,0.996
RIR_523_case2.wav,2.299,0.998,2.855,0.996
RIR_523_case3.wav,0.131,0.998,0.16,0.998
RIR_523_case4.wav,0.133,0.998,0.197,0.994
RIR_523_case5.wav,0.503,0.997,0.612,0.995
RIR_523_case6.wav,0.569,0.995,0.798,0.992
RIR_523_case7.wav,0.667,0.998,0.764,0.998
RIR_523_case8.wav,0.767,0.998,0.885,0.998
RIR_523_case9.wav,0.564,0.996,0.633,0.994
RIR_524_case0.wav,0.226,0.995,0.35,0.99
RIR_524_case1.wav,0.154,0.998,0.189,0.996
RIR_524_case2.wav,2.316,0.998,2.865,0.996
RIR_524_case3.wav,0.14,0.999,0.161,0.999
RIR_524_case4.wav,0.142,0.998,0.203,0.994
RIR_524_case5.wav,0.516,0.997,0.654,0.996
RIR_524_case6.wav,0.744,0.992,0.837,0.991
RIR_524_case7.wav,0.811,0.997,1.134,0.994
RIR_524_case8.wav,0.827,0.998,0.916,0.998
RIR_524_case9.wav,0.518,0.997,0.687,0.994
RIR_525_case0.wav,0.266,0.993,0.362,0.991
RIR_525_case1.wav,0.155,0.999,0.204,0.996
RIR_525_case2.wav,2.338,0.998,2.887,0.996
RIR_525_case3.wav,0.136,0.999,0.181,0.997
RIR_525_case4.wav,0.146,0.998,0.224,0.993
RIR_525_case5.wav,0.561,0.998,0.664,0.996
RIR_525_case6.wav,0.675,0.998,1.163,0.987
RIR_525_case7.wav,0.787,0.997,1.481,0.988
RIR_525_case8.wav,0.744,0.999,0.891,0.998
RIR_525_case9.wav,0.561,0.996,0.681,0.998
RIR_526_case0.wav,0.22,0.994,0.336,0.988
RIR_526_case1.wav,0.154,0.999,0.196,0.996
RIR_526_case2.wav,2.352,0.998,2.855,0.997
RIR_526_case3.wav,0.134,0.999,0.168,0.998
RIR_526_case4.wav,0.133,0.999,0.204,0.994
RIR_526_case5.wav,0.5,0.997,0.585,0.996
RIR_526_case6.wav,0.598,0.994,0.874,0.991
RIR_526_case7.wav,0.663,0.998,0.828,0.997
RIR_526_case8.wav,0.764,0.998,0.863,0.998
RIR_526_case9.wav,0.567,0.996,0.649,0.995
RIR_527_case0.wav,0.265,0.993,0.369,0.991
RIR_527_case1.wav,0.171,0.999,0.201,0.998
RIR_527_case2.wav,2.37,0.998,2.878,0.997
RIR_527_case3.wav,0.149,0.999,0.172,0.998
RIR_527_case4.wav,0.153,0.999,0.211,0.995
RIR_527_case5.wav,0.585,0.997,0.722,0.995
RIR_527_case6.wav,0.805,0.992,0.84,0.991
RIR_527_case7.wav,0.885,0.996,1.17,0.993
RIR_527_case8.wav,0.825,0.998,0.898,0.998
RIR_527_case9.wav,0.526,0.997,0.689,0.994
RIR_528_case0.wav,0.276,0.994,0.364,0.992
RIR_528_case1.wav,0.17,0.999,0.221,0.996
RIR_528_case2.wav,2.403,0.998,2.917,0.997
RIR_528_case3.wav,0.146,0.999,0.187,0.998
RIR_528_case4.wav,0.158,0.998,0.232,0.992
RIR_528_case5.wav,0.581,0.998,0.791,0.994
RIR_528_case6.wav,0.687,0.998,1.29,0.988
RIR_528_case7.wav,0.855,0.997,1.513,0.989
RIR_528_case8.wav,0.744,0.999,0.889,0.998
RIR_528_case9.wav,0.565,0.997,0.674,0.998
RIR_529_case0.wav,0.219,0.992,0.347,0.988
RIR_529_case1.wav,0.124,0.998,0.168,0.996
RIR_529_case2.wav,2.265,0.997,2.833,0.995
RIR_529_case3.wav,0.125,0.998,0.152,0.997
RIR_529_case4.wav,0.131,0.998,0.187,0.994
RIR_529_case5.wav,0.435,0.998,0.615,0.995
RIR_529_case6.wav,0.546,0.996,0.899,0.99
RIR_529_case7.wav,0.565,1.0,0.947,0.991
RIR_529_case8.wav,0.807,0.998,0.93,0.998
RIR_529_case9.wav,0.563,0.996,0.674,0.996
RIR_530_case0.wav,0.237,0.993,0.35,0.99
RIR_530_case1.wav,0.141,0.999,0.193,0.996
RIR_530_case2.wav,2.319,0.997,2.855,0.996
RIR_530_case3.wav,0.135,0.999,0.162,0.998
RIR_530_case4.wav,0.141,0.999,0.198,0.995
RIR_530_case5.wav,0.472,0.999,0.667,0.994
RIR_530_case6.wav,0.523,0.997,0.902,0.987
RIR_530_case7.wav,0.706,0.996,0.835,0.995
RIR_530_case8.wav,0.807,0.999,0.965,0.998
RIR_530_case9.wav,0.573,0.995,0.747,0.995
RIR_531_case0.wav,0.19,0.995,0.294,0.989
RIR_531_case1.wav,0.134,0.999,0.168,0.997
RIR_531_case2.wav,2.299,0.997,2.808,0.996
RIR_531_case3.wav,0.14,1.0,0.164,0.999
RIR_531_case4.wav,0.128,0.999,0.182,0.995
RIR_531_case5.wav,0.475,0.998,0.59,0.997
RIR_531_case6.wav,0.546,0.996,0.885,0.991
RIR_531_case7.wav,0.646,0.999,0.897,0.995
RIR_531_case8.wav,0.75,0.999,0.85,0.998
RIR_531_case9.wav,0.596,0.994,0.616,0.996
RIR_532_case0.wav,0.201,0.993,0.31,0.987
RIR_532_case1.wav,0.128,0.998,0.173,0.995
RIR_532_case2.wav,2.26,0.998,2.836,0.996
RIR_532_case3.wav,0.121,0.998,0.149,0.997
RIR_532_case4.wav,0.114,0.997,0.174,0.992
RIR_532_case5.wav,0.418,0.998,0.575,0.994
RIR_532_case6.wav,0.498,0.996,0.708,0.989
RIR_532_case7.wav,0.558,0.999,0.97,0.99
RIR_532_case8.wav,0.792,0.998,0.926,0.998
RIR_532_case9.wav,0.562,0.996,0.635,0.996
RIR_533_case0.wav,0.229,0.993,0.325,0.989
RIR_533_case1.wav,0.139,0.999,0.192,0.995
RIR_533_case2.wav,2.35,0.998,2.872,0.996
RIR_533_case3.wav,0.134,0.999,0.159,0.998
RIR_533_case4.wav,0.132,0.998,0.193,0.994
RIR_533_case5.wav,0.397,0.999,0.679,0.991
RIR_533_case6.wav,0.427,0.999,0.821,0.985
RIR_533_case7.wav,0.717,0.997,0.866,0.995
RIR_533_case8.wav,0.805,0.999,0.966,0.998
RIR_533_case9.wav,0.572,0.996,0.739,0.995
RIR_534_case0.wav,0.176,0.997,0.308,0.988
RIR_534_case1.wav,0.134,0.999,0.17,0.997
RIR_534_case2.wav,2.302,0.997,2.809,0.996
RIR_534_case3.wav,0.138,1.0,0.161,0.999
RIR_534_case4.wav,0.129,0.999,0.185,0.995
RIR_534_case5.wav,0.519,0.996,0.594,0.995
RIR_534_case6.wav,0.626,0.995,0.966,0.99
RIR_534_case7.wav,0.649,0.998,0.922,0.994
RIR_534_case8.wav,0.746,0.999,0.853,0.998
RIR_534_case9.wav,0.605,0.994,0.628,0.996
RIR_535_case0.wav,0.229,0.992,0.34,0.989
RIR_535_case1.wav,0.138,0.997,0.199,0.994
RIR_535_case2.wav,2.349,0.998,2.945,0.996
RIR_535_case3.wav,0.128,0.998,0.162,0.997
RIR_535_case4.wav,0.137,0.998,0.21,0.993
RIR_535_case5.wav,0.496,0.997,0.613,0.996
RIR_535_case6.wav,0.568,0.996,0.732,0.992
RIR_535_case7.wav,0.675,0.999,1.322,0.987
RIR_535_case8.wav,0.808,0.999,0.928,0.998
RIR_535_case9.wav,0.572,0.996,0.703,0.996
RIR_536_case0.wav,0.258,0.993,0.368,0.991
RIR_536_case1.wav,0.156,0.998,0.199,0.996
RIR_536_case2.wav,2.457,0.998,2.992,0.996
RIR_536_case3.wav,0.141,0.999,0.174,0.998
RIR_536_case4.wav,0.15,0.998,0.224,0.993
RIR_536_case5.wav,0.472,0.999,0.673,0.994
RIR_536_case6.wav,0.58,0.997,0.772,0.989
RIR_536_case7.wav,0.803,0.995,0.968,0.995
RIR_536_case8.wav,0.806,0.999,0.965,0.998
RIR_536_case9.wav,0.574,0.995,0.752,0.994
RIR_537_case0.wav,0.192,0.998,0.321,0.989
RIR_537_case1.wav,0.16,0.999,0.19,0.998
RIR_537_case2.wav,2.458,0.998,2.946,0.996
RIR_537_case3.wav,0.15,1.0,0.172,0.999
RIR_537_case4.wav,0.144,1.0,0.199,0.996
RIR_537_case5.wav,0.53,0.997,0.653,0.995
RIR_537_case6.wav,0.624,0.996,1.149,0.987
RIR_537_case7.wav,0.709,0.998,1.208,0.988
RIR_537_case8.wav,0.742,0.999,0.851,0.998
RIR_537_case9.wav,0.579,0.994,0.62,0.995
RIR_538_case0.wav,0.239,0.994,0.358,0.99
RIR_538_case1.wav,0.156,0.999,0.209,0.995
RIR_538_case2.wav,2.465,0.998,2.993,0.996
RIR_538_case3.wav,0.142,1.0,0.175,0.998
RIR_538_case4.wav,0.148,0.998,0.215,0.992
RIR_538_case5.wav,0.494,0.999,0.636,0.995
RIR_538_case6.wav,0.605,0.995,0.815,0.991
RIR_538_case7.wav,0.737,0.998,1.523,0.984
RIR_538_case8.wav,0.803,0.998,0.927,0.998
RIR_538_case9.wav,0.564,0.996,0.59,0.995
RIR_539_case0.wav,0.266,0.994,0.377,0.99
RIR_539_case1.wav,0.169,0.999,0.211,0.997
RIR_539_case2.wav,2.46,0.998,2.992,0.997
RIR_539_case3.wav,0.154,0.999,0.183,0.998
RIR_539_case4.wav,0.165,0.999,0.235,0.994
RIR_539_case5.wav,0.507,0.998,0.688,0.995
RIR_539_case6.wav,0.63,0.997,0.832,0.991
RIR_539_case7.wav,0.824,0.995,1.034,0.994
RIR_539_case8.wav,0.804,0.999,0.965,0.998
RIR_539_case9.wav,0.573,0.995,0.748,0.995
RIR_540_case0.wav,0.205,0.997,0.325,0.99
RIR_540_case1.wav,0.164,0.999,0.211,0.997
RIR_540_case2.wav,2.483,0.998,2.954,0.997
RIR_540_case3.wav,0.162,1.0,0.181,0.999
RIR_540_case4.wav,0.153,0.999,0.213,0.995
RIR_540_case5.wav,0.531,0.998,0.776,0.994
RIR_540_case6.wav,0.622,0.997,0.893,0.992
RIR_540_case7.wav,0.71,0.998,1.224,0.987
RIR_540_case8.wav,0.748,0.999,0.848,0.998
RIR_540_case9.wav,0.597,0.994,0.619,0.996
RIR_541_case0.wav,0.223,0.993,0.322,0.989
RIR_541_case1.wav,0.144,1.0,0.192,0.997
RIR_541_case2.wav,2.405,0.997,2.991,0.996
RIR_541_case3.wav,0.148,1.0,0.174,0.998
RIR_541_case4.wav,0.147,0.998,0.206,0.995
RIR_541_case5.wav,0.425,0.999,0.602,0.994
RIR_541_case6.wav,0.517,0.998,0.921,0.983
RIR_541_case7.wav,0.781,0.996,0.78,0.997
RIR_541_case8.wav,0.825,0.998,0.96,0.997
RIR_541_case9.wav,0.473,0.995,0.987,0.984
RIR_542_case0.wav,0.191,0.995,0.322,0.987
RIR_542_case1.wav,0.138,0.999,0.181,0.997
RIR_542_case2.wav,2.377,0.997,2.937,0.995
RIR_542_case3.wav,0.142,1.0,0.168,0.999
RIR_542_case4.wav,0.138,0.999,0.193,0.995
RIR_542_case5.wav,0.457,0.999,0.616,0.997
RIR_542_case6.wav,0.545,0.998,0.824,0.99
RIR_542_case7.wav,0.656,0.998,0.708,0.999
RIR_542_case8.wav,0.793,0.999,0.913,0.998
RIR_542_case9.wav,0.532,0.997,0.559,0.994
RIR_543_case0.wav,0.205,0.995,0.316,0.989
RIR_543_case1.wav,0.13,0.999,0.176,0.996
RIR_543_case2.wav,2.358,0.997,2.971,0.995
RIR_543_case3.wav,0.138,1.0,0.163,0.999
RIR_543_case4.wav,0.136,0.999,0.189,0.995
RIR_543_case5.wav,0.414,0.999,0.598,0.995
RIR_543_case6.wav,0.497,0.997,0.825,0.987
RIR_543_case7.wav,0.647,0.998,0.905,0.993
RIR_543_case8.wav,0.831,0.999,0.942,0.998
RIR_543_case9.wav,0.531,0.996,0.604,0.995
RIR_544_case0.wav,0.203,0.995,0.332,0.989
RIR_544_case1.wav,0.141,0.998,0.179,0.996
RIR_544_case2.wav,2.402,0.997,3.041,0.996
RIR_544_case3.wav,0.139,0.999,0.17,0.998
RIR_544_case4.wav,0.131,0.999,0.193,0.994
RIR_544_case5.wav,0.417,0.999,0.631,0.994
RIR_544_case6.wav,0.497,0.998,0.903,0.986
RIR_544_case7.wav,0.801,0.996,0.804,0.997
RIR_544_case8.wav,0.829,0.998,0.959,0.997
RIR_544_case9.wav,0.478,0.996,0.982,0.985
RIR_545_case0.wav,0.193,0.996,0.326,0.988
RIR_545_case1.wav,0.135,0.999,0.175,0.997
RIR_545_case2.wav,2.385,0.997,2.991,0.995
RIR_545_case3.wav,0.14,1.0,0.161,0.999
RIR_545_case4.wav,0.132,0.999,0.189,0.994
RIR_545_case5.wav,0.448,0.998,0.609,0.995
RIR_545_case6.wav,0.541,0.997,0.863,0.99
RIR_545_case7.wav,0.663,0.998,0.736,0.998
RIR_545_case8.wav,0.795,0.999,0.913,0.998
RIR_545_case9.wav,0.526,0.997,0.558,0.994
RIR_546_case0.wav,0.193,0.994,0.302,0.989
RIR_546_case1.wav,0.141,0.998,0.171,0.997
RIR_546_case2.wav,2.39,0.997,2.952,0.996
RIR_546_case3.wav,0.134,0.999,0.158,0.998
RIR_546_case4.wav,0.129,0.999,0.18,0.995
RIR_546_case5.wav,0.402,0.999,0.617,0.993
RIR_546_case6.wav,0.494,0.997,0.828,0.986
RIR_546_case7.wav,0.648,0.998,0.918,0.993
RIR_546_case8.wav,0.826,0.998,0.942,0.998
RIR_546_case9.wav,0.527,0.996,0.603,0.995
RIR_547_case0.wav,0.248,0.994,0.362,0.991
RIR_547_case1.wav,0.164,0.998,0.196,0.997
RIR_547_case2.wav,2.539,0.998,3.142,0.996
RIR_547_case3.wav,0.154,1.0,0.173,0.999
RIR_547_case4.wav,0.156,0.999,0.207,0.995
RIR_547_case5.wav,0.454,0.999,0.602,0.995
RIR_547_case6.wav,0.588,0.997,0.962,0.985
RIR_547_case7.wav,0.844,0.996,0.926,0.997
RIR_547_case8.wav,0.83,0.998,0.962,0.997
RIR_547_case9.wav,0.475,0.996,0.986,0.985
RIR_548_case0.wav,0.224,0.996,0.345,0.989
RIR_548_case1.wav,0.157,0.999,0.197,0.997
RIR_548_case2.wav,2.472,0.998,3.079,0.996
RIR_548_case3.wav,0.153,1.0,0.178,0.999
RIR_548_case4.wav,0.151,0.999,0.218,0.994
RIR_548_case5.wav,0.491,0.999,0.631,0.996
RIR_548_case6.wav,0.555,0.998,0.783,0.993
RIR_548_case7.wav,0.693,0.999,0.9,0.997
RIR_548_case8.wav,0.8,0.999,0.913,0.998
RIR_548_case9.wav,0.531,0.997,0.56,0.994
RIR_549_case0.wav,0.218,0.997,0.337,0.989
